Grid	Row Number	Column Letter	Quantitiy	Price	Retail Price	Brand	Description	Material	Tags
24	2	A							
24	2	B							
24	2	C							
24	2	D							
24	2	E							
24	2	F							
24	2	G							
24	2	H							
24	2	I							
24	2	J							
24	3	A							
24	3	B							
24	3	C							
24	3	D							
24	3	E							
24	3	F							
24	3	G							
24	3	H							
24	3	I							
24	3	J							
24	4	A							
24	4	B							
24	4	C							
24	4	D							
24	4	E							
24	4	F							
24	4	G							
24	4	H							
24	4	I							
24	4	J							
24	5	A							
24	5	B							
24	5	C							
24	5	D							
24	5	E							
24	5	F							
24	5	G							
24	5	H							
24	5	I							
24	5	J							
24	6	A							
24	6	B							
24	6	C							
24	6	D							
24	6	E							
24	6	F							
24	6	G							
24	6	H							
24	6	I							
24	6	J							
24	7	A							
24	7	B							
24	7	C							
24	7	D							
24	7	E							
24	7	F							
24	7	G							
24	7	H							
24	7	I							
24	7	J							
